codigo_ibge,municipio,populacao,ano_populacao,ano_pib,pib_percapita,taxa_urbanizacao,taxa_cvli,taxa_tentativa_homicidio,taxa_lesao_dolosa,taxa_roubo_outros,taxa_roubo_veiculo,taxa_roubo_carga,taxa_furto_outros,taxa_furto_veiculo,taxa_estupro_total,taxa_trafico,total_ocorrencias_janela,n_ocorrencias,prop_via_publica,prop_noturno,cobertura_periodo,taxa_recuperacao_veiculo,prop_veiculo_motocicleta,prop_celular_em_furto_roubo,iegm_conceito,i_planejamento_conceito,i_fiscal_conceito,i_educ_conceito,i_saude_conceito,i_amb_conceito,i_cidade_conceito,i_gov_ti_conceito,iegm_ord,i_planejamento_ord,i_fiscal_ord,i_educ_ord,i_saude_ord,i_amb_ord,i_cidade_ord,i_gov_ti_ord,iegm_exercicio_ref,iegm_ano_apuracao,flag_sem_iegm,flag_pop_pequena,flag_capital,janela_anos,exposicao_anos,ano_populacao_ref
3516408,Franco da Rocha,149786,2024,2023,36305.72283123923,96.01308949319638,6.676191366349324,6.453651654137681,437.95815363251575,249.68955710146477,99.92033078302822,7.121270790772614,751.7391478509339,87.45810689917616,46.28826014002198,120.3939843064995,8150,8871,0.5802051628903168,0.4230222643297016,0.2379664073948822,1.6196172248803828,0.6136363636363636,0.1897193101115996,C,C,C,C+,B,C,B+,C+,1.0,1.0,2.3333,2.0,2.3333,1.0,3.6667,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3516507,Gabriel Monteiro,2811,2024,2023,44096.76271789399,88.99746652189648,11.858176212498517,0.0,296.45440531246294,11.858176212498517,0.0,0.0,450.6106960749437,11.858176212498517,47.43270484999407,23.716352424997034,72,89,0.23595505617977527,0.45454545454545453,0.12359550561797752,,,0.0449438202247191,C+,C,B,C,C+,B,B,C,2.0,1.0,3.0,1.0,2.6667,2.6667,2.3333,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3516606,Gália,6435,2024,2023,34319.96891996892,80.79937304075236,10.36001036001036,25.900025900025902,833.9808339808341,51.800051800051804,0.0,0.0,1072.2610722610723,31.08003108003108,77.7000777000777,243.46024346024345,453,552,0.21195652173913043,0.4563106796116505,0.18659420289855072,4.75,0.25,0.07789855072463768,B,B,B,B,C+,C,C,C,2.3333,2.0,2.3333,3.0,2.6667,1.3333,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3516705,Garça,43115,2024,2023,43923.59967528702,94.81833293754453,7.731261355290116,13.143144303993196,411.3031041014342,43.29506358962465,1.5462522710580233,0.0,1025.9383818469983,47.160694267269704,54.89195562255982,316.20858943136574,2485,3129,0.4912112496005113,0.48743718592964824,0.12719718759987217,7.482758620689655,0.3793103448275862,0.06168104825822947,B,C,B+,B,B+,B+,B,B+,2.6667,1.0,3.3333,3.0,3.0,3.3333,3.6667,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3516804,Gastão Vidigal,3235,2024,2023,31512.21020092736,90.52890528905289,0.0,0.0,432.76661514683155,10.303967027305513,0.0,0.0,700.6697578567748,51.51983513652757,20.607934054611025,103.03967027305514,128,138,0.2318840579710145,0.5294117647058824,0.3695652173913043,2.6666666666666665,0.0,0.07971014492753623,C+,C,B,C+,B,C+,C,C,1.3333,1.0,3.0,1.6667,2.3333,2.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3516853,Gavião Peixoto,4797,2024,2023,361816.34354805085,89.91918332624415,0.0,13.897574873184631,243.20756028073103,20.846362309776943,13.897574873184631,6.9487874365923155,542.0054200542005,41.692724619553886,20.846362309776943,55.590299492738524,138,167,0.4431137724550898,0.6842105263157895,0.2275449101796407,3.1666666666666665,0.3333333333333333,0.1317365269461078,B,C,B,B+,B,B,C,B+,2.0,1.0,2.6667,3.0,3.0,2.0,1.0,4.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3516903,General Salgado,10449,2024,2023,33392.956263757296,89.40069821567106,3.1900979360066355,9.570293808019906,287.1088142405972,22.330685552046447,0.0,0.0,510.4156697610616,6.380195872013271,28.71088142405972,57.42176284811944,290,340,0.24411764705882352,0.5306122448979592,0.28823529411764703,4.0,0.0,0.10882352941176471,C,C,C+,B,B,C,C,C,1.0,1.0,2.0,2.0,2.6667,1.0,1.6667,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517000,Getulina,10355,2024,2023,26348.7204249155,76.5539483971853,0.0,19.31434089811685,521.487204249155,16.095284081764042,0.0,3.2190568163528086,540.8015451472718,38.6286817962337,28.97151134717528,61.16207951070336,382,432,0.33564814814814814,0.6493506493506493,0.17824074074074073,1.2,0.0,0.09722222222222222,C+,C,B,B,B,C+,A,C,2.0,1.0,3.0,2.6667,3.0,1.3333,4.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517109,Glicério,4173,2024,2023,45145.45890246825,82.93861768970517,7.987858455148174,23.963575365444527,407.38078121255694,15.975716910296349,0.0,0.0,758.8465532390766,55.91500918603722,39.93929227574087,79.87858455148174,174,197,0.28426395939086296,0.7391304347826086,0.233502538071066,3.375,0.75,0.05583756345177665,C+,C,B,B,B,C,C,C+,2.0,1.0,2.6667,3.0,3.3333,1.6667,1.6667,2.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3517208,Guaiçara,11459,2024,2023,27127.323501178114,92.94421211851588,5.817843325479244,11.635686650958489,628.3270791517584,46.542746603833955,11.635686650958489,0.0,1035.5761119353056,104.72117985862641,40.72490327835472,72.72304156849056,673,795,0.3119496855345912,0.6792452830188679,0.26666666666666666,5.185185185185185,0.2222222222222222,0.06792452830188679,C,C,B,C,B,C,C,C,1.0,1.0,2.3333,1.0,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517307,Guaimbê,5606,2024,2023,105917.23153763825,88.47968069666183,23.784040908550363,29.730051135687955,796.7653704364373,35.67606136282554,0.0,0.0,1064.3358306576288,17.83803068141277,77.29813295278868,89.19015340706386,359,394,0.3553299492385787,0.41904761904761906,0.26649746192893403,15.0,0.0,0.11928934010152284,C+,C,B,B+,B,C,A,C+,1.6667,1.0,2.3333,3.0,3.0,1.0,3.3333,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517406,Guaíra,40424,2024,2023,80000.9400356224,96.83545915120038,9.895111814763506,24.737779536908768,422.1914374299096,32.1591133979814,9.070519163533215,1.6491853024605845,638.2347120522462,40.40503991028432,47.82637377135695,379.3126195659344,1947,2380,0.4294117647058823,0.5450346420323325,0.1819327731092437,2.508771929824561,0.38596491228070173,0.09411764705882353,C,C,B,C+,B,C,C,C+,1.0,1.0,2.6667,1.3333,2.3333,1.0,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517505,Guapiaçu,22316,2024,2023,50819.00878293601,93.427294919626,5.97478640138615,10.455876202425763,403.29808209356514,38.836111609009976,8.962179602079225,0.0,655.73280755213,49.291987811435746,31.367628607277286,77.67222321801995,858,1004,0.34860557768924305,0.5625,0.1752988047808765,2.789473684210526,0.42105263157894735,0.06872509960159362,C,C,C,C+,B,C,C,C,1.0,1.0,2.0,2.0,3.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517604,Guapiara,17256,2024,2023,33911.79879462216,40.46042996895319,7.726781023025808,11.59017153453871,336.1149745016226,44.428990882398395,1.931695255756452,0.0,475.19703291608715,17.385257301808068,38.63390511512904,44.428990882398395,506,579,0.24179620034542315,0.625,0.23488773747841105,2.1666666666666665,0.3333333333333333,0.13298791018998274,C,C,C,C,C+,C,C,C,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517703,Guará,18790,2024,2023,45487.7594465141,97.54380307427712,5.321979776476849,8.869966294128082,548.1639169771155,108.21358878836261,26.609898882384247,15.965939329430547,1350.008869966294,33.705871917686714,51.44580450594288,118.85754834131632,1278,1897,0.4554559831312599,0.6346749226006192,0.17026884554559832,1.1571428571428573,0.22857142857142856,0.12967843964153927,C,C,C,C+,C,C,C,B+,1.0,1.0,1.0,2.0,1.3333,1.6667,1.0,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517802,Guaraçaí,7486,2024,2023,50020.571733903285,79.10227120010751,8.90551251224508,0.0,267.1653753673524,0.0,0.0,0.0,427.46460058776387,13.358268768367621,13.358268768367621,44.527562561225395,174,213,0.2535211267605634,0.6388888888888888,0.16901408450704225,,,0.07981220657276995,C+,C,B,B,B,C,C,C,1.6667,1.0,2.3333,2.3333,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3517901,Guaraci,10542,2024,2023,62652.81730221969,93.08212560386472,9.485866059571238,6.3239107063808255,708.2779991146525,22.13368747233289,6.3239107063808255,0.0,796.8127490039841,34.781508885094546,75.8869284765699,196.0412318978056,587,672,0.27529761904761907,0.5833333333333334,0.08928571428571429,0.9333333333333333,0.06666666666666667,0.08035714285714286,C+,C+,C+,C+,B,C,B+,C,1.3333,1.3333,2.3333,2.0,2.3333,1.0,2.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518008,Guarani d'Oeste,1999,2024,2023,24344.672336168085,86.99186991869918,16.67500416875104,0.0,566.9501417375354,16.67500416875104,0.0,0.0,533.6001334000333,33.35000833750208,183.42504585626148,116.72502918125728,88,108,0.3333333333333333,0.42105263157894735,0.17592592592592593,2.5,0.0,0.009259259259259259,C+,C+,B,B,B,C,C,C,1.6667,1.3333,2.6667,2.6667,3.0,1.6667,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3518107,Guarantã,6531,2024,2023,47779.053743683966,81.85778745915668,5.103863624763946,35.72704537334762,791.0988618384117,30.62318174858368,10.207727249527892,0.0,734.9563619660082,35.72704537334762,81.66181799622314,122.49272699433472,362,423,0.27423167848699764,0.66,0.1182033096926714,6.2,0.6,0.061465721040189124,C+,C,B,C+,B,B,C,B+,1.6667,1.0,2.6667,1.6667,2.6667,2.6667,1.0,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518206,Guararapes,31872,2024,2023,53918.423694779114,95.04236059659182,7.32095046854083,9.41265060240964,323.1676706827309,35.558902275769746,3.1375502008032123,0.0,583.5843373493975,30.329651941097723,24.0545515394913,88.89725568942437,1057,1359,0.43414275202354674,0.55,0.19131714495952906,2.1025641025641026,0.8205128205128205,0.08682855040470934,C,C,B,C,C,C,C,C,1.3333,1.0,3.3333,1.0,2.0,1.6667,1.6667,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518305,Guararema,32436,2024,2023,62728.54236034036,82.35369445511589,3.082994203970897,14.387306285197518,464.50446006494843,94.54515558844084,40.078924651621655,22.608624162453243,838.5744234800839,32.8852715090229,56.5215604061331,38.02359518230772,1562,1780,0.48707865168539327,0.4031890660592255,0.24662921348314606,2.6875,0.13194444444444445,0.19662921348314608,B,C,B,B+,B+,C+,C,C,2.3333,1.0,2.3333,3.3333,3.3333,1.6667,1.0,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518404,Guaratinguetá,121710,2024,2023,68768.55640456824,95.89559825149944,16.70637855010544,19.71900419028839,289.75981157395995,134.74652863363735,26.565880645249635,1.0955002327937995,655.3830142688905,53.405636348697726,30.947881576424834,119.95727549092103,4923,5876,0.5258679373723621,0.5446127946127947,0.2021783526208305,2.011627906976744,0.5658914728682171,0.15571817562968004,C,C,B,C,C+,C,C,C+,1.3333,1.0,2.6667,1.6667,2.3333,1.0,1.6667,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518503,Guareí,15268,2024,2023,25294.799580822637,54.23965896223273,8.732861758798357,26.198585276395075,334.0319622740372,24.015369836695484,0.0,0.0,316.56623875644044,17.465723517596714,41.4810933542922,224.87119028905775,455,531,0.2523540489642185,0.5,0.12429378531073447,1.875,0.75,0.0696798493408663,C,C,B,C+,B,C,C,C,1.3333,1.0,3.0,1.6667,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518602,Guariba,38609,2024,2023,39317.10223004999,96.9385033868473,11.223635249121536,18.130487710119404,266.77717630604263,107.05621314546694,91.51579510822174,0.8633565576247335,506.7902993257186,89.78908199297229,15.540418037245201,227.92613121292962,1547,1823,0.5161821173889194,0.606694560669456,0.13110257816785517,1.608695652173913,0.31521739130434784,0.19583104772353263,B,C,B,B,B,C+,B,B,2.6667,1.0,3.0,3.3333,2.3333,2.0,3.3333,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518701,Guarujá,294973,2024,2023,39109.881243368036,99.72360708400258,7.797323822858363,11.639483387745093,295.28126303085367,694.413839006734,21.35788699304682,13.899577249443169,1355.3782888603364,77.86023353549872,29.26821550899009,79.32929454560248,22886,24912,0.7549775208734746,0.35490168735183375,0.2878532434168272,2.143239625167336,0.39357429718875503,0.3254656390494541,C,C,C,C,C+,C,C,B+,1.6667,1.0,2.0,1.6667,1.6667,1.0,2.6667,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518800,Guarulhos,1345364,2024,2023,72513.96202068734,99.95208128995,5.500370160045906,4.657971126525362,289.7109382045801,388.6680482010816,112.80714116526582,18.30979075799065,1069.722890360279,235.7726236171029,28.66634358186087,49.106908365815244,88912,94821,0.75359888632265,0.427563039503338,0.2480146802923403,1.0913461538461537,0.2617753623188406,0.28453612596365785,C+,C,B,C,C+,C,B+,B,2.0,1.0,2.6667,1.3333,2.0,1.3333,4.0,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518859,Guatapará,7462,2024,2023,47413.29402305012,83.45628415300547,17.868310551237382,8.934155275618691,616.4567140176896,40.2036987402841,26.80246582685607,0.0,848.7447511837756,62.53908692933083,67.00616456714017,433.3065308675065,475,566,0.48939929328621906,0.5571428571428572,0.24734982332155478,1.2142857142857142,0.32142857142857145,0.06890459363957598,C,C,C,C+,B,C,C,C,1.0,1.0,1.0,2.0,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3518909,Guzolândia,4276,2024,2023,28100.093545369506,87.89448893075836,15.590894917368257,38.97723729342064,623.6357966947303,15.590894917368257,0.0,0.0,717.1811661989399,15.590894917368257,31.181789834736513,163.7043966323667,208,230,0.2608695652173913,0.6119402985074627,0.5826086956521739,11.0,0.0,0.1608695652173913,C+,C,B,C+,B,C+,C,C,2.0,1.0,3.0,2.3333,2.6667,2.3333,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3519006,Herculândia,9302,2024,2023,59416.14706514728,89.4904109589041,10.75037626316921,14.333835017558947,304.5939941231277,14.333835017558947,0.0,0.0,462.26617931627607,25.084211280728155,39.41804629828711,82.41955135096396,266,334,0.2994011976047904,0.525,0.23952095808383234,3.3333333333333335,0.6666666666666666,0.05389221556886228,C,C,C,B,C+,C,C+,C,1.0,1.0,1.6667,2.0,2.0,1.0,1.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519055,Holambra,15596,2024,2023,115839.51013080277,79.1970319332185,6.411900487304436,6.411900487304436,188.0824142942635,14.961101137043686,25.647601949217744,0.0,508.6774386594853,49.157903736000684,29.922202274087372,23.510301786782936,399,550,0.6345454545454545,0.4144144144144144,0.2018181818181818,1.096774193548387,0.3225806451612903,0.1,C+,C,C+,C+,B,C+,C,A,2.0,1.0,2.6667,1.6667,3.0,2.6667,1.6667,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519071,Hortolândia,247331,2024,2023,89612.39796062766,99.667428721143,7.9515574944777105,7.81678533355436,281.808588490727,280.05655039872346,110.78271627899454,1.2129494483101593,724.4003649630117,206.87526701734382,35.44507832284132,157.00956747570393,13455,15655,0.6510380070265092,0.45610494450050454,0.18990737783455766,1.1542656797818465,0.39111803661862093,0.23992334717342703,B,C,B,B,C+,B+,C+,B,2.3333,1.0,3.0,2.0,2.0,3.6667,2.0,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519105,Iacanga,10633,2024,2023,64660.02069030377,93.49429912810194,3.134894510799712,31.348945107997114,601.8997460735446,31.348945107997114,9.404683532399135,0.0,1094.0781842690994,47.02341766199567,53.2932066835951,50.15831217279539,613,691,0.22286541244573083,0.5328467153284672,0.19826338639652677,2.5,0.4166666666666667,0.0694645441389291,C,C,C+,C+,B,C,C,A,1.3333,1.0,2.0,2.6667,3.0,1.6667,1.0,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519204,Iacri,6207,2024,2023,59953.92299017239,83.95041591909965,10.740561731378552,5.370280865689276,316.84657107566727,10.740561731378552,0.0,0.0,467.214435314967,16.110842597067826,16.110842597067826,166.47870683636754,188,265,0.32075471698113206,0.6111111111111112,0.2037735849056604,2.0,0.25,0.09811320754716982,B,B+,B,B,B+,C+,C,B,3.0,3.0,3.3333,3.0,3.6667,1.6667,1.0,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519253,Iaras,8257,2024,2023,39482.499697226594,39.8876404494382,8.073957450244238,28.25885107585483,444.067659763433,12.110936175366357,4.036978725122119,0.0,383.5129788866013,8.073957450244238,72.66561705219813,238.181744782205,297,332,0.16265060240963855,0.4444444444444444,0.21686746987951808,8.0,0.5,0.060240963855421686,C,C,B,C,C,C,C,C,1.0,1.0,2.6667,2.3333,1.3333,1.3333,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519303,Ibaté,33110,2024,2023,45812.05073995772,98.59531356827648,8.053961542333635,7.047216349541931,385.5834088392228,58.39122118191886,13.087687506292157,1.0067451927917044,705.7283801469848,60.40471156750227,22.1483942414175,157.0522500755059,1409,1645,0.4668693009118541,0.5052854122621564,0.2875379939209726,1.844155844155844,0.24675324675324675,0.0972644376899696,C,C,C+,B,C,C,C,B,1.0,1.0,2.0,2.6667,1.0,1.0,1.0,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519402,Ibirá,11934,2024,2023,35040.891570303334,95.02138579982892,0.0,2.7931400480420088,335.1768057650411,19.55198033629406,2.7931400480420088,0.0,603.3182503770739,33.517680576504105,50.27652086475615,111.72560192168035,415,516,0.5465116279069767,0.5981308411214953,0.20736434108527133,6.75,0.5,0.07364341085271318,C+,C+,C+,B,B,C,C,C,2.3333,3.0,2.3333,3.0,3.0,1.0,1.0,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519501,Ibirarema,6461,2024,2023,51290.35752979415,94.3461237274863,5.159160088737553,10.318320177475107,531.393489139968,15.477480266212662,5.159160088737553,0.0,655.2133312696693,10.318320177475107,20.636640354950213,77.3874013310633,258,283,0.2862190812720848,0.6842105263157895,0.13427561837455831,2.6666666666666665,0.3333333333333333,0.0812720848056537,C+,C,C+,B,B,B,A,C+,1.6667,1.0,2.3333,2.0,3.0,3.3333,4.3333,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519600,Ibitinga,61908,2024,2023,40848.27485946889,97.03662985358054,9.691800736576855,10.768667485085395,572.3546768322888,55.99707092244406,15.076134479119553,1.6153001227628092,1124.2488854429153,62.996704787749565,47.920570308630005,185.75951411772309,3875,4287,0.370888733379986,0.5597416576964478,0.2167016561698157,2.2661290322580645,0.3709677419354839,0.10776766969909027,C,C,C+,C+,C+,C,C,C,1.0,1.0,2.3333,1.3333,2.0,1.0,1.3333,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519709,Ibiúna,77651,2024,2023,38937.05167995261,69.70967528602606,9.873236232201346,6.868338248487893,426.6955136873103,96.58600661936099,64.39067107957399,1.7170845621219732,688.9801805514418,90.14693951140359,51.0832657231287,69.9711959064704,3509,4107,0.46968590211833455,0.5829207920792079,0.1967372778183589,1.4302884615384615,0.31009615384615385,0.17409301193084978,C,C,C,C,C,C,C,B,1.0,1.6667,1.0,1.0,1.0,1.0,1.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519808,Icém,7969,2024,2023,33119.839377588156,83.85982862258601,4.182875308487054,12.548625925461163,510.31078763542064,29.280127159409375,12.548625925461163,0.0,568.8710419542393,33.46300246789643,96.20613209520224,163.13213703099512,342,420,0.20238095238095238,0.6506024096385542,0.1976190476190476,1.25,0.0,0.0880952380952381,C,C,C,C+,B,C,C,C,1.6667,1.0,2.0,2.6667,2.6667,1.6667,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3519907,Iepê,7739,2024,2023,65090.06331567386,88.30555190969943,0.0,8.614377395873714,413.4901150019382,12.921566093810569,0.0,0.0,633.1567385967179,12.921566093810569,34.457509583494854,68.91501916698971,275,302,0.23509933774834438,0.6385542168674698,0.27483443708609273,2.0,0.0,0.09933774834437085,B,B,B,B,B+,C,C,C,2.6667,3.3333,2.6667,2.3333,3.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3520004,Igaraçu do Tietê,23430,2024,2023,20400.170721297483,98.7405868605557,2.8453549580310145,11.381419832124058,412.57646891449707,21.340162185232607,8.536064874093043,0.0,917.6269739650021,25.60819462227913,54.061744202589274,239.0098164746052,1190,1374,0.4796215429403202,0.5627376425855514,0.19141193595342068,2.782608695652174,0.4782608695652174,0.09024745269286755,C,C,B,C+,C+,C,C,C,1.0,1.0,3.0,1.3333,2.6667,1.0,1.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3520103,Igarapava,26755,2024,2023,53153.50401794057,97.23027620936976,6.229365227683299,6.229365227683299,345.10683361365477,48.58904877592973,7.475238273219959,11.212857409829939,951.8470067900081,39.86793745717311,32.392699183953155,73.50650968666294,1222,1807,0.48422800221361373,0.6632996632996633,0.16436081903707803,2.076923076923077,0.2692307692307692,0.1344770337576093,C,C,C+,C,B,C,C,B,1.0,1.0,2.3333,1.0,2.6667,1.3333,1.0,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3520202,Igaratá,10904,2024,2023,32388.389581804844,74.1159830268741,18.34189288334556,9.17094644167278,415.7495720224994,82.53851797505503,55.02567865003668,48.91171435558817,1091.3426265590608,110.05135730007336,61.1396429444852,64.19662509170946,640,710,0.45492957746478874,0.5498154981549815,0.3816901408450704,1.101123595505618,0.1797752808988764,0.18450704225352113,C,C,B,B,B,C,C,C+,1.0,1.0,3.0,2.6667,2.0,1.0,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
